"setpoint_db","freq_hz:measured_gain_db"
-26.500000,855026092.529297:26.102418;865019531.250000:26.623229;875012969.970703:26.902468;885006408.691406:27.070259;894999847.412109:27.185499;904993286.132812:27.261877;914986724.853516:27.297647;924980163.574219:27.291219;934973602.294922:27.250600;944967041.015625:27.188950;954960479.736328:27.114538;964953918.457031:27.034614;974947357.177734:26.962250;984940795.898438:26.908433;994934234.619141:26.864587;1004927673.339844:26.801824;1014921112.060547:26.691106;1024914550.781250:26.507068;1034907989.501953:26.253014;1044901428.222656:25.936334;1054894866.943359:25.633895;1064888305.664062:25.496303;1074881744.384766:25.604883;1084875183.105469:25.860363;1094868621.826172:26.100066;1104862060.546875:26.245299;1114855499.267578:26.300921;1124848937.988281:26.286936;1134842376.708984:26.244979;1144835815.429688:26.197076;1154829254.150391:26.152303;1164822692.871094:26.111160;1174816131.591797:26.072416;1184809570.312500:26.034854;1194803009.033203:25.997176;1204796447.753906:25.957897;1214789886.474609:25.915763;1224783325.195312:25.849484;1234776763.916016:25.735425;1244770202.636719:25.534950;1254763641.357422:25.280607;1264757080.078125:25.099916;1274750518.798828:25.084308;1284743957.519531:25.177043;1294737396.240234:25.273180;1304730834.960938:25.340784;1314724273.681641:25.398021;1324717712.402344:25.438691;1334711151.123047:25.455776;1344704589.843750:25.428203;1354698028.564453:25.345903;1364691467.285156:25.214653;1374684906.005859:25.054324;1384678344.726562:24.890684;1394671783.447266:24.741754;1404665222.167969:24.602650;1414658660.888672:24.444815;1424652099.609375:24.219396;1434645538.330078:23.902894;1444638977.050781:23.490243;1454632415.771484:23.067917;1464625854.492188:22.812077;1474619293.212891:22.827073;1484612731.933594:23.020299;1494606170.654297:23.227762;1504599609.375000:23.375655;1514593048.095703:23.473884;1524586486.816406:23.528165;1534579925.537109:23.549602;1544573364.257812:23.537570;1554566802.978516:23.504299;1564560241.699219:23.469486;1574553680.419922:23.445423;1584547119.140625:23.427566;1594540557.861328:23.398349;1604533996.582031:23.326798;1614527435.302734:23.144336
-26.000000,855026092.529297:26.598044;865019531.250000:27.123106;875012969.970703:27.404168;885006408.691406:27.573265;894999847.412109:27.689054;904993286.132812:27.765698;914986724.853516:27.801946;924980163.574219:27.795855;934973602.294922:27.755174;944967041.015625:27.693549;954960479.736328:27.619223;964953918.457031:27.538476;974947357.177734:27.464599;984940795.898438:27.409483;994934234.619141:27.364930;1004927673.339844:27.301563;1014921112.060547:27.190165;1024914550.781250:27.024686;1034907989.501953:26.827194;1044901428.222656:26.632670;1054894866.943359:26.478072;1064888305.664062:26.383325;1074881744.384766:26.363027;1084875183.105469:26.429105;1094868621.826172:26.562186;1104862060.546875:26.696462;1114855499.267578:26.769314;1124848937.988281:26.771642;1134842376.708984:26.734997;1144835815.429688:26.687119;1154829254.150391:26.642864;1164822692.871094:26.602437;1174816131.591797:26.564117;1184809570.312500:26.526832;1194803009.033203:26.489623;1204796447.753906:26.450754;1214789886.474609:26.408516;1224783325.195312:26.360737;1234776763.916016:26.302917;1244770202.636719:26.224867;1254763641.357422:26.119577;1264757080.078125:25.983519;1274750518.798828:25.840752;1284743957.519531:25.745197;1294737396.240234:25.734429;1304730834.960938:25.789312;1314724273.681641:25.861417;1324717712.402344:25.916538;1334711151.123047:25.937503;1344704589.843750:25.908308;1354698028.564453:25.824053;1364691467.285156:25.691094;1374684906.005859:25.529988;1384678344.726562:25.366260;1394671783.447266:25.217112;1404665222.167969:25.077555;1414658660.888672:24.919732;1424652099.609375:24.714520;1434645538.330078:24.457227;1444638977.050781:24.171395;1454632415.771484:23.903721;1464625854.492188:23.698097;1474619293.212891:23.589199;1484612731.933594:23.593907;1494606170.654297:23.692145;1504599609.375000:23.825349;1514593048.095703:23.937699;1524586486.816406:24.006430;1534579925.537109:24.032138;1544573364.257812:24.020138;1554566802.978516:23.988614;1564560241.699219:23.957066;1574553680.419922:23.936000;1584547119.140625:23.919755;1594540557.861328:23.891436;1604533996.582031:23.820956;1614527435.302734:23.639675
-25.500000,855026092.529297:27.109477;865019531.250000:27.629347;875012969.970703:27.908454;885006408.691406:28.075183;894999847.412109:28.188189;904993286.132812:28.262852;914986724.853516:28.298332;924980163.574219:28.292270;934973602.294922:28.252155;944967041.015625:28.192008;954960479.736328:28.119882;964953918.457031:28.041397;974947357.177734:27.969532;984940795.898438:27.916538;994934234.619141:27.874454;1004927673.339844:27.813916;1014921112.060547:27.705489;1024914550.781250:27.543327;1034907989.501953:27.325558;1044901428.222656:27.068227;1054894866.943359:26.771567;1064888305.664062:26.508076;1074881744.384766:26.435124;1084875183.105469:26.626474;1094868621.826172:26.944800;1104862060.546875:27.193864;1114855499.267578:27.302551;1124848937.988281:27.313492;1134842376.708984:27.272711;1144835815.429688:27.226661;1154829254.150391:27.185255;1164822692.871094:27.148566;1174816131.591797:27.113933;1184809570.312500:27.079321;1194803009.033203:27.043820;1204796447.753906:27.006360;1214789886.474609:26.965735;1224783325.195312:26.919777;1234776763.916016:26.839657;1244770202.636719:26.696505;1254763641.357422:26.446552;1264757080.078125:26.138465;1274750518.798828:25.940238;1284743957.519531:25.969839;1294737396.240234:26.147051;1304730834.960938:26.320107;1314724273.681641:26.430142;1324717712.402344:26.494204;1334711151.123047:26.510022;1344704589.843750:26.480681;1354698028.564453:26.396310;1364691467.285156:26.263103;1374684906.005859:26.101250;1384678344.726562:25.936118;1394671783.447266:25.785039;1404665222.167969:25.642724;1414658660.888672:25.480782;1424652099.609375:25.270341;1434645538.330078:24.983379;1444638977.050781:24.625183;1454632415.771484:24.204792;1464625854.492188:23.817498;1474619293.212891:23.643927;1484612731.933594:23.768226;1494606170.654297:24.052734;1504599609.375000:24.303696;1514593048.095703:24.453436;1524586486.816406:24.530769;1534579925.537109:24.551213;1544573364.257812:24.539202;1554566802.978516:24.507609;1564560241.699219:24.475484;1574553680.419922:24.453764;1584547119.140625:24.437724;1594540557.861328:24.410869;1604533996.582031:24.342631;1614527435.302734:24.163843
-25.000000,855026092.529297:27.603900;865019531.250000:28.123694;875012969.970703:28.402532;885006408.691406:28.569563;894999847.412109:28.683832;904993286.132812:28.760430;914986724.853516:28.797640;924980163.574219:28.792413;934973602.294922:28.752148;944967041.015625:28.690767;954960479.736328:28.616771;964953918.457031:28.536782;974947357.177734:28.464214;984940795.898438:28.411118;994934234.619141:28.369379;1004927673.339844:28.309369;1014921112.060547:28.201032;1024914550.781250:28.038086;1034907989.501953:27.820950;1044901428.222656:27.568117;1054894866.943359:27.283796;1064888305.664062:27.036840;1074881744.384766:26.971509;1084875183.105469:27.153630;1094868621.826172:27.454609;1104862060.546875:27.690966;1114855499.267578:27.794482;1124848937.988281:27.803791;1134842376.708984:27.762836;1144835815.429688:27.715928;1154829254.150391:27.673450;1164822692.871094:27.636262;1174816131.591797:27.601877;1184809570.312500:27.567623;1194803009.033203:27.532065;1204796447.753906:27.494045;1214789886.474609:27.452517;1224783325.195312:27.405371;1234776763.916016:27.326146;1244770202.636719:27.188594;1254763641.357422:26.953454;1264757080.078125:26.665602;1274750518.798828:26.477839;1284743957.519531:26.497687;1294737396.240234:26.653672;1304730834.960938:26.809385;1314724273.681641:26.910916;1324717712.402344:26.971455;1334711151.123047:26.986396;1344704589.843750:26.956786;1354698028.564453:26.872946;1364691467.285156:26.740972;1374684906.005859:26.580587;1384678344.726562:26.416383;1394671783.447266:26.265237;1404665222.167969:26.122287;1414658660.888672:25.960040;1424652099.609375:25.749902;1434645538.330078:25.465665;1444638977.050781:25.114237;1454632415.771484:24.708598;1464625854.492188:24.340764;1474619293.212891:24.177518;1484612731.933594:24.293593;1494606170.654297:24.559912;1504599609.375000:24.796988;1514593048.095703:24.940949;1524586486.816406:25.016621;1534579925.537109:25.037476;1544573364.257812:25.025826;1554566802.978516:24.994812;1564560241.699219:24.963925;1574553680.419922:24.944082;1584547119.140625:24.929771;1594540557.861328:24.903277;1604533996.582031:24.834008;1614527435.302734:24.654038
-24.500000,855026092.529297:28.093296;865019531.250000:28.614369;875012969.970703:28.895093;885006408.691406:29.063595;894999847.412109:29.179086;904993286.132812:29.257095;914986724.853516:29.295032;924980163.574219:29.288638;934973602.294922:29.245558;944967041.015625:29.181552;954960479.736328:29.106320;964953918.457031:29.026068;974947357.177734:28.953388;984940795.898438:28.900451;994934234.619141:28.858885;1004927673.339844:28.798107;1014921112.060547:28.687757;1024914550.781250:28.493527;1034907989.501953:28.210432;1044901428.222656:27.829342;1054894866.943359:27.443802;1064888305.664062:27.264917;1074881744.384766:27.412667;1084875183.105469:27.749838;1094868621.826172:28.053486;1104862060.546875:28.227900;1114855499.267578:28.293938;1124848937.988281:28.280147;1134842376.708984:28.237680;1144835815.429688:28.189450;1154829254.150391:28.146466;1164822692.871094:28.109967;1174816131.591797:28.077651;1184809570.312500:28.046493;1194803009.033203:28.013617;1204796447.753906:27.976956;1214789886.474609:27.936019;1224783325.195312:27.861242;1234776763.916016:27.719669;1244770202.636719:27.455909;1254763641.357422:27.119418;1264757080.078125:26.897354;1274750518.798828:26.919413;1284743957.519531:27.091963;1294737396.240234:27.250525;1304730834.960938:27.345738;1314724273.681641:27.411762;1324717712.402344:27.451729;1334711151.123047:27.467567;1344704589.843750:27.437704;1354698028.564453:27.352665;1364691467.285156:27.219534;1374684906.005859:27.058870;1384678344.726562:26.895693;1394671783.447266:26.747204;1404665222.167969:26.607730;1414658660.888672:26.448381;1424652099.609375:26.212074;1434645538.330078:25.867487;1444638977.050781:25.394364;1454632415.771484:24.894660;1464625854.492188:24.600164;1474619293.212891:24.650333;1484612731.933594:24.917222;1494606170.654297:25.181318;1504599609.375000:25.353336;1514593048.095703:25.458530;1524586486.816406:25.510892;1534579925.537109:25.529860;1544573364.257812:25.515313;1554566802.978516:25.480945;1564560241.699219:25.447261;1574553680.419922:25.425619;1584547119.140625:25.410296;1594540557.861328:25.383296;1604533996.582031:25.313352;1614527435.302734:25.131901
-24.000000,855026092.529297:28.589845;865019531.250000:29.111488;875012969.970703:29.392475;885006408.691406:29.561330;894999847.412109:29.676807;904993286.132812:29.754505;914986724.853516:29.792772;924980163.574219:29.787805;934973602.294922:29.746851;944967041.015625:29.684830;954960479.736328:29.610278;964953918.457031:29.528659;974947357.177734:29.453771;984940795.898438:29.399244;994934234.619141:29.356927;1004927673.339844:29.295590;1014921112.060547:29.184661;1024914550.781250:29.018811;1034907989.501953:28.802929;1044901428.222656:28.559424;1054894866.943359:28.297947;1064888305.664062:28.080158;1074881744.384766:28.028270;1084875183.105469:28.194687;1094868621.826172:28.464829;1104862060.546875:28.677026;1114855499.267578:28.769118;1124848937.988281:28.773212;1134842376.708984:28.729617;1144835815.429688:28.680134;1154829254.150391:28.636470;1164822692.871094:28.600304;1174816131.591797:28.568903;1184809570.312500:28.538123;1194803009.033203:28.504749;1204796447.753906:28.467000;1214789886.474609:28.424495;1224783325.195312:28.375807;1234776763.916016:28.298208;1244770202.636719:28.168869;1254763641.357422:27.954559;1264757080.078125:27.693836;1274750518.798828:27.517989;1284743957.519531:27.521683;1294737396.240234:27.647808;1304730834.960938:27.780628;1314724273.681641:27.871266;1324717712.402344:27.927637;1334711151.123047:27.943055;1344704589.843750:27.914877;1354698028.564453:27.832272;1364691467.285156:27.700414;1374684906.005859:27.539228;1384678344.726562:27.374522;1394671783.447266:27.224206;1404665222.167969:27.083110;1414658660.888672:26.923063;1424652099.609375:26.715348;1434645538.330078:26.437222;1444638977.050781:26.098617;1454632415.771484:25.718313;1464625854.492188:25.382026;1474619293.212891:25.234763;1484612731.933594:25.337924;1494606170.654297:25.576357;1504599609.375000:25.791639;1514593048.095703:25.925742;1524586486.816406:25.997970;1534579925.537109:26.018826;1544573364.257812:26.006530;1554566802.978516:25.973838;1564560241.699219:25.940752;1574553680.419922:25.919018;1584547119.140625:25.903384;1594540557.861328:25.876186;1604533996.582031:25.806276;1614527435.302734:25.624719
-23.500000,855026092.529297:28.949960;865019531.250000:29.467021;875012969.970703:29.744929;885006408.691406:29.910399;894999847.412109:30.021997;904993286.132812:30.096876;914986724.853516:30.133223;924980163.574219:30.125833;934973602.294922:30.082003;944967041.015625:30.017463;954960479.736328:29.940794;964953918.457031:29.857427;974947357.177734:29.781538;984940795.898438:29.727065;994934234.619141:29.684950;1004927673.339844:29.623086;1014921112.060547:29.511516;1024914550.781250:29.346076;1034907989.501953:29.126609;1044901428.222656:28.869509;1054894866.943359:28.574888;1064888305.664062:28.313179;1074881744.384766:28.238455;1084875183.105469:28.424031;1094868621.826172:28.735662;1104862060.546875:28.979840;1114855499.267578:29.085543;1124848937.988281:29.094421;1134842376.708984:29.052070;1144835815.429688:29.004780;1154829254.150391:28.963087;1164822692.871094:28.927494;1174816131.591797:28.894994;1184809570.312500:28.862481;1194803009.033203:28.827664;1204796447.753906:28.788965;1214789886.474609:28.745863;1224783325.195312:28.696871;1234776763.916016:28.614564;1244770202.636719:28.471463;1254763641.357422:28.225356;1264757080.078125:27.923077;1274750518.798828:27.726661;1284743957.519531:27.750028;1294737396.240234:27.916357;1304730834.960938:28.079964;1314724273.681641:28.183960;1324717712.402344:28.243862;1334711151.123047:28.257197;1344704589.843750:28.227098;1354698028.564453:28.143507;1364691467.285156:28.011097;1374684906.005859:27.848403;1384678344.726562:27.680559;1394671783.447266:27.526111;1404665222.167969:27.381139;1414658660.888672:27.217629;1424652099.609375:27.005936;1434645538.330078:26.718329;1444638977.050781:26.360855;1454632415.771484:25.945807;1464625854.492188:25.567312;1474619293.212891:25.397375;1484612731.933594:25.513898;1494606170.654297:25.784200;1504599609.375000:26.023296;1514593048.095703:26.165927;1524586486.816406:26.238677;1534579925.537109:26.256104;1544573364.257812:26.240905;1554566802.978516:26.205735;1564560241.699219:26.170151;1574553680.419922:26.145602;1584547119.140625:26.126941;1594540557.861328:26.096649;1604533996.582031:26.024547;1614527435.302734:25.842504
-23.000000,855026092.529297:29.448155;865019531.250000:29.961839;875012969.970703:30.225932;885006408.691406:30.373361;894999847.412109:30.469473;904993286.132812:30.535367;914986724.853516:30.570676;924980163.574219:30.570192;934973602.294922:30.539483;944967041.015625:30.490618;954960479.736328:30.426166;964953918.457031:30.345425;974947357.177734:30.260423;984940795.898438:30.188280;994934234.619141:30.126676;1004927673.339844:30.051327;1014921112.060547:29.938254;1024914550.781250:29.784051;1034907989.501953:29.599631;1044901428.222656:29.410307;1054894866.943359:29.236820;1064888305.664062:29.117227;1074881744.384766:29.105047;1084875183.105469:29.212360;1094868621.826172:29.372718;1104862060.546875:29.499798;1114855499.267578:29.557344;1124848937.988281:29.560463;1134842376.708984:29.533603;1144835815.429688:29.499528;1154829254.150391:29.461795;1164822692.871094:29.418108;1174816131.591797:29.369019;1184809570.312500:29.318973;1194803009.033203:29.270491;1204796447.753906:29.220916;1214789886.474609:29.166827;1224783325.195312:29.106767;1234776763.916016:29.030883;1244770202.636719:28.928760;1254763641.357422:28.784540;1264757080.078125:28.615372;1274750518.798828:28.484231;1284743957.519531:28.444316;1294737396.240234:28.482242;1304730834.960938:28.550232;1314724273.681641:28.618643;1324717712.402344:28.676530;1334711151.123047:28.705254;1344704589.843750:28.689587;1354698028.564453:28.615974;1364691467.285156:28.487351;1374684906.005859:28.323543;1384678344.726562:28.152704;1394671783.447266:27.994660;1404665222.167969:27.843655;1414658660.888672:27.669802;1424652099.609375:27.444426;1434645538.330078:27.157904;1444638977.050781:26.833903;1454632415.771484:26.511917;1464625854.492188:26.259431;1474619293.212891:26.153173;1484612731.933594:26.209772;1494606170.654297:26.355296;1504599609.375000:26.499980;1514593048.095703:26.606774;1524586486.816406:26.676154;1534579925.537109:26.705628;1544573364.257812:26.700879;1554566802.978516:26.674160;1564560241.699219:26.645174;1574553680.419922:26.624712;1584547119.140625:26.606477;1594540557.861328:26.572478;1604533996.582031:26.492310;1614527435.302734:26.297441
-22.500000,855026092.529297:29.925910;865019531.250000:30.456282;875012969.970703:30.721547;885006408.691406:30.869801;894999847.412109:30.965828;904993286.132812:31.031265;914986724.853516:31.066267;924980163.574219:31.065494;934973602.294922:31.034595;944967041.015625:30.985798;954960479.736328:30.921311;964953918.457031:30.839727;974947357.177734:30.753364;984940795.898438:30.680212;994934234.619141:30.618058;1004927673.339844:30.541914;1014921112.060547:30.427336;1024914550.781250:30.271257;1034907989.501953:30.093043;1044901428.222656:29.901398;1054894866.943359:29.706427;1064888305.664062:29.489002;1074881744.384766:29.296604;1084875183.105469:29.266200;1094868621.826172:29.462119;1104862060.546875:29.749089;1114855499.267578:29.948236;1124848937.988281:30.016604;1134842376.708984:30.013807;1144835815.429688:29.979405;1154829254.150391:29.941960;1164822692.871094:29.899116;1174816131.591797:29.850807;1184809570.312500:29.800945;1194803009.033203:29.752192;1204796447.753906:29.702337;1214789886.474609:29.648433;1224783325.195312:29.588896;1234776763.916016:29.521132;1244770202.636719:29.417496;1254763641.357422:29.251818;1264757080.078125:28.984359;1274750518.798828:28.672237;1284743957.519531:28.494212;1294737396.240234:28.568741;1304730834.960938:28.799268;1314724273.681641:29.012628;1324717712.402344:29.138459;1334711151.123047:29.192463;1344704589.843750:29.175974;1354698028.564453:29.101054;1364691467.285156:28.971772;1374684906.005859:28.808543;1384678344.726562:28.639155;1394671783.447266:28.482906;1404665222.167969:28.333801;1414658660.888672:28.161285;1424652099.609375:27.936134;1434645538.330078:27.657623;1444638977.050781:27.333868;1454632415.771484:26.994012;1464625854.492188:26.646260;1474619293.212891:26.359458;1484612731.933594:26.276672;1494606170.654297:26.457521;1504599609.375000:26.763277;1514593048.095703:27.012351;1524586486.816406:27.146866;1534579925.537109:27.200327;1544573364.257812:27.194854;1554566802.978516:27.166960;1564560241.699219:27.135821;1574553680.419922:27.112424;1584547119.140625:27.091296;1594540557.861328:27.054720;1604533996.582031:26.971840;1614527435.302734:26.774022
-22.000000,855026092.529297:30.446381;865019531.250000:30.962682;875012969.970703:31.229490;885006408.691406:31.378215;894999847.412109:31.474090;904993286.132812:31.539921;914986724.853516:31.575893;924980163.574219:31.575422;934973602.294922:31.543736;944967041.015625:31.493804;954960479.736328:31.428566;964953918.457031:31.346459;974947357.177734:31.259997;984940795.898438:31.187558;994934234.619141:31.126547;1004927673.339844:31.051035;1014921112.060547:30.936366;1024914550.781250:30.765876;1034907989.501953:30.545316;1044901428.222656:30.283189;1054894866.943359:30.038687;1064888305.664062:29.925050;1074881744.384766:30.002692;1084875183.105469:30.196012;1094868621.826172:30.381143;1104862060.546875:30.496631;1114855499.267578:30.544381;1124848937.988281:30.539096;1134842376.708984:30.511348;1144835815.429688:30.476587;1154829254.150391:30.439481;1164822692.871094:30.398039;1174816131.591797:30.351556;1184809570.312500:30.302857;1194803009.033203:30.254170;1204796447.753906:30.203750;1214789886.474609:30.149249;1224783325.195312:30.075149;1234776763.916016:29.964698;1244770202.636719:29.789891;1254763641.357422:29.574164;1264757080.078125:29.411286;1274750518.798828:29.371928;1284743957.519531:29.420963;1294737396.240234:29.486511;1304730834.960938:29.545163;1314724273.681641:29.605626;1324717712.402344:29.656363;1334711151.123047:29.684566;1344704589.843750:29.667513;1354698028.564453:29.592791;1364691467.285156:29.463801;1374684906.005859:29.300179;1384678344.726562:29.129841;1394671783.447266:28.972824;1404665222.167969:28.823296;1414658660.888672:28.650766;1424652099.609375:28.412154;1434645538.330078:28.092598;1444638977.050781:27.699590;1454632415.771484:27.312100;1464625854.492188:27.072968;1474619293.212891:27.064028;1484612731.933594:27.211754;1494606170.654297:27.384163;1504599609.375000:27.517454;1514593048.095703:27.613989;1524586486.816406:27.674404;1534579925.537109:27.702917;1544573364.257812:27.697580;1554566802.978516:27.670705;1564560241.699219:27.641472;1574553680.419922:27.619998;1584547119.140625:27.599726;1594540557.861328:27.563097;1604533996.582031:27.480424;1614527435.302734:27.284021
-21.500000,855026092.529297:30.952206;865019531.250000:31.465040;875012969.970703:31.729132;885006408.691406:31.875635;894999847.412109:31.970097;904993286.132812:32.035978;914986724.853516:32.072740;924980163.574219:32.072792;934973602.294922:32.041435;944967041.015625:31.992627;954960479.736328:31.929247;964953918.457031:31.849102;974947357.177734:31.764483;984940795.898438:31.694151;994934234.619141:31.635656;1004927673.339844:31.562735;1014921112.060547:31.450507;1024914550.781250:31.296332;1034907989.501953:31.100105;1044901428.222656:30.875553;1054894866.943359:30.622844;1064888305.664062:30.401269;1074881744.384766:30.339415;1084875183.105469:30.496562;1094868621.826172:30.758624;1104862060.546875:30.964384;1114855499.267578:31.056746;1124848937.988281:31.071428;1134842376.708984:31.044530;1144835815.429688:31.011174;1154829254.150391:30.976065;1164822692.871094:30.936907;1174816131.591797:30.892872;1184809570.312500:30.846982;1194803009.033203:30.801321;1204796447.753906:30.753429;1214789886.474609:30.700426;1224783325.195312:30.641349;1234776763.916016:30.554329;1244770202.636719:30.417027;1254763641.357422:30.193138;1264757080.078125:29.921418;1274750518.798828:29.740415;1284743957.519531:29.751037;1294737396.240234:29.892239;1304730834.960938:30.040819;1314724273.681641:30.145724;1324717712.402344:30.216392;1334711151.123047:30.245383;1344704589.843750:30.229042;1354698028.564453:30.154338;1364691467.285156:30.025141;1374684906.005859:29.861369;1384678344.726562:29.690554;1394671783.447266:29.532279;1404665222.167969:29.380609;1414658660.888672:29.205217;1424652099.609375:28.977429;1434645538.330078:28.676442;1444638977.050781:28.314697;1454632415.771484:27.910821;1464625854.492188:27.553304;1474619293.212891:27.394221;1484612731.933594:27.498017;1494606170.654297:27.743415;1504599609.375000:27.965795;1514593048.095703:28.107099;1524586486.816406:28.187794;1534579925.537109:28.215975;1544573364.257812:28.209040;1554566802.978516:28.180056;1564560241.699219:28.149716;1574553680.419922:28.129389;1584547119.140625:28.112253;1594540557.861328:28.079158;1604533996.582031:27.999065;1614527435.302734:27.804090
-21.000000,855026092.529297:31.456677;865019531.250000:31.971061;875012969.970703:32.237056;885006408.691406:32.384828;894999847.412109:32.479715;904993286.132812:32.545850;914986724.853516:32.582955;924980163.574219:32.583072;934973602.294922:32.551460;944967041.015625:32.501993;954960479.736328:32.437234;964953918.457031:32.355303;974947357.177734:32.269464;984940795.898438:32.198970;994934234.619141:32.140672;1004927673.339844:32.067525;1014921112.060547:31.954388;1024914550.781250:31.799125;1034907989.501953:31.610655;1044901428.222656:31.411248;1054894866.943359:31.215408;1064888305.664062:31.066770;1074881744.384766:31.039853;1084875183.105469:31.160129;1094868621.826172:31.348194;1104862060.546875:31.497402;1114855499.267578:31.565629;1124848937.988281:31.573080;1134842376.708984:31.546759;1144835815.429688:31.512974;1154829254.150391:31.476796;1164822692.871094:31.436781;1174816131.591797:31.392655;1184809570.312500:31.347183;1194803009.033203:31.302220;1204796447.753906:31.255147;1214789886.474609:31.202902;1224783325.195312:31.144195;1234776763.916016:31.065723;1244770202.636719:30.953556;1254763641.357422:30.786267;1264757080.078125:30.587319;1274750518.798828:30.441345;1284743957.519531:30.414972;1294737396.240234:30.481549;1304730834.960938:30.572323;1314724273.681641:30.651476;1324717712.402344:30.713015;1334711151.123047:30.741018;1344704589.843750:30.723717;1354698028.564453:30.648215;1364691467.285156:30.518087;1374684906.005859:30.353183;1384678344.726562:30.181205;1394671783.447266:30.021797;1404665222.167969:29.869386;1414658660.888672:29.693677;1424652099.609375:29.466043;1434645538.330078:29.174438;1444638977.050781:28.840160;1454632415.771484:28.496325;1464625854.492188:28.214847;1474619293.212891:28.092680;1484612731.933594:28.160841;1494606170.654297:28.333324;1504599609.375000:28.499511;1514593048.095703:28.615917;1524586486.816406:28.688519;1534579925.537109:28.717642;1544573364.257812:28.712192;1554566802.978516:28.684821;1564560241.699219:28.655659;1574553680.419922:28.635553;1584547119.140625:28.618013;1594540557.861328:28.584662;1604533996.582031:28.505012;1614527435.302734:28.310854
-20.500000,855026092.529297:31.953305;865019531.250000:32.467223;875012969.970703:32.733584;885006408.691406:32.881515;894999847.412109:32.975638;904993286.132812:33.040654;914986724.853516:33.076976;924980163.574219:33.076750;934973602.294922:33.044867;944967041.015625:32.995317;954960479.736328:32.930508;964953918.457031:32.847782;974947357.177734:32.760413;984940795.898438:32.688633;994934234.619141:32.629499;1004927673.339844:32.555276;1014921112.060547:32.440656;1024914550.781250:32.283908;1034907989.501953:32.098675;1044901428.222656:31.911847;1054894866.943359:31.745947;1064888305.664062:31.636372;1074881744.384766:31.628361;1084875183.105469:31.728979;1094868621.826172:31.877372;1104862060.546875:31.995765;1114855499.267578:32.049699;1124848937.988281:32.051223;1134842376.708984:32.023698;1144835815.429688:31.989833;1154829254.150391:31.954908;1164822692.871094:31.917157;1174816131.591797:31.875383;1184809570.312500:31.831190;1194803009.033203:31.785635;1204796447.753906:31.736708;1214789886.474609:31.682575;1224783325.195312:31.622733;1234776763.916016:31.548491;1244770202.636719:31.449911;1254763641.357422:31.313315;1264757080.078125:31.154186;1274750518.798828:31.028150;1284743957.519531:30.983325;1294737396.240234:31.011133;1304730834.960938:31.071834;1314724273.681641:31.137594;1324717712.402344:31.194411;1334711151.123047:31.221967;1344704589.843750:31.203998;1354698028.564453:31.127956;1364691467.285156:30.997839;1374684906.005859:30.834029;1384678344.726562:30.664116;1394671783.447266:30.507166;1404665222.167969:30.357110;1414658660.888672:30.183971;1424652099.609375:29.959115;1434645538.330078:29.674651;1444638977.050781:29.356093;1454632415.771484:29.044915;1464625854.492188:28.805160;1474619293.212891:28.704739;1484612731.933594:28.755249;1494606170.654297:28.887962;1504599609.375000:29.021390;1514593048.095703:29.121558;1524586486.816406:29.187220;1534579925.537109:29.214221;1544573364.257812:29.206885;1554566802.978516:29.177947;1564560241.699219:29.147247;1574553680.419922:29.124919;1584547119.140625:29.103898;1594540557.861328:29.066264;1604533996.582031:28.982591;1614527435.302734:28.785844
-20.000000,855026092.529297:32.455626;865019531.250000:32.972041;875012969.970703:33.240371;885006408.691406:33.388310;894999847.412109:33.481466;904993286.132812:33.546627;914986724.853516:33.584311;924980163.574219:33.585000;934973602.294922:33.552801;944967041.015625:33.502558;954960479.736328:33.437176;964953918.457031:33.353857;974947357.177734:33.266013;984940795.898438:33.194446;994934234.619141:33.136408;1004927673.339844:33.062949;1014921112.060547:32.947954;1024914550.781250:32.790065;1034907989.501953:32.579310;1044901428.222656:32.318632;1054894866.943359:31.987950;1064888305.664062:31.666561;1074881744.384766:31.555143;1084875183.105469:31.758787;1094868621.826172:32.118247;1104862060.546875:32.400119;1114855499.267578:32.526286;1124848937.988281:32.551742;1134842376.708984:32.523876;1144835815.429688:32.489722;1154829254.150391:32.454863;1164822692.871094:32.417544;1174816131.591797:32.376374;1184809570.312500:32.332834;1194803009.033203:32.287875;1204796447.753906:32.239087;1214789886.474609:32.184485;1224783325.195312:32.123606;1234776763.916016:32.023712;1244770202.636719:31.851881;1254763641.357422:31.552480;1264757080.078125:31.183361;1274750518.798828:30.953442;1284743957.519531:31.008954;1294737396.240234:31.244908;1304730834.960938:31.467474;1314724273.681641:31.605014;1324717712.402344:31.685599;1334711151.123047:31.713293;1344704589.843750:31.696446;1354698028.564453:31.622032;1364691467.285156:31.492967;1374684906.005859:31.329080;1384678344.726562:31.158253;1394671783.447266:31.000045;1404665222.167969:30.848711;1414658660.888672:30.674655;1424652099.609375:30.449809;1434645538.330078:30.143074;1444638977.050781:29.756157;1454632415.771484:29.288277;1464625854.492188:28.845075;1474619293.212891:28.645216;1484612731.933594:28.796566;1494606170.654297:29.135853;1504599609.375000:29.430460;1514593048.095703:29.602938;1524586486.816406:29.692600;1534579925.537109:29.718686;1544573364.257812:29.709870;1554566802.978516:29.680256;1564560241.699219:29.650124;1574553680.419922:29.629271;1584547119.140625:29.610316;1594540557.861328:29.574996;1604533996.582031:29.493111;1614527435.302734:29.297160
