"setpoint_db","freq_hz:measured_gain_db"
-14.000000,109863.281250:50.341615;10107421.875000:51.284228;20104980.468750:51.354963;30102539.062500:51.295806;40100097.656250:51.222976;50097656.250000:51.167813;60095214.843750:51.136030;70092773.437500:51.117340;80090332.031250:51.092032;90087890.625000:51.043787;100085449.218750:50.966745;110083007.812500:50.862549;120080566.406250:50.734696;130078125.000000:50.588697;140075683.593750:50.429959;150073242.187500:50.265885;160070800.781250:50.110392;170068359.375000:49.980393;180065917.968750:49.890372;190063476.562500:49.840828;200061035.156250:49.810740;210058593.750000:49.767965;220056152.343750:49.690140;230053710.937500:49.572172;240051269.531250:49.414776;250048828.125000:49.240955;260046386.718750:49.101310;270043945.312500:49.022282;280041503.906250:48.980750;290039062.500000:48.948467;300036621.093750:48.920359;310034179.687500:48.887937;320031738.281250:48.826828;330029296.875000:48.725383;340026855.468750:48.591409;350024414.062500:48.438355;360021972.656250:48.269823;370019531.250000:48.067529;380017089.843750:47.831233;390014648.437500:47.578815;400012207.031250:47.382959;410009765.625000:47.311147;420007324.218750:47.333359;430004882.812500:47.355690;440002441.406250:47.365604;450000000.000000:47.392681;459997558.593750:47.388623;469995117.187500:47.274536;479992675.781250:47.080121;489990234.375000:46.872791;499987792.968750:46.669628;509985351.562500:46.413785;519982910.156250:46.041403;529980468.750000:45.539316;539978027.343750:44.968339;549975585.937500:44.420289;559973144.531250:43.965612;569970703.125000:43.620885;579968261.718750:43.372838;589965820.312500:43.194118;599963378.906250:43.107686;609960937.500000:43.190506;619958496.093750:43.477789;629956054.687500:43.880291;639953613.281250:44.250903;649951171.875000:44.497339;659948730.468750:44.605146;669946289.062500:44.606616;679943847.656250:44.566158;689941406.250000:44.490901;699938964.843750:44.310181;709936523.437500:43.969206;719934082.031250:43.499328;729931640.625000:42.944308;739929199.218750:42.303613;749926757.812500:41.599935;759924316.406250:40.882947;769921875.000000:40.071150;779919433.593750:38.845041;789916992.187500:36.764434;799914550.781250:33.623117;809912109.375000:29.620516
-13.500000,109863.281250:50.819101;10107421.875000:51.757836;20104980.468750:51.828281;30102539.062500:51.768257;40100097.656250:51.693686;50097656.250000:51.636758;60095214.843750:51.604136;70092773.437500:51.585785;80090332.031250:51.561488;90087890.625000:51.514029;100085449.218750:51.437226;110083007.812500:51.333033;120080566.406250:51.205756;130078125.000000:51.061781;140075683.593750:50.906692;150073242.187500:50.747500;160070800.781250:50.597311;170068359.375000:50.472981;180065917.968750:50.389371;190063476.562500:50.346237;200061035.156250:50.321861;210058593.750000:50.284433;220056152.343750:50.213403;230053710.937500:50.102201;240051269.531250:49.949083;250048828.125000:49.777652;260046386.718750:49.639780;270043945.312500:49.563655;280041503.906250:49.525298;290039062.500000:49.494188;300036621.093750:49.465195;310034179.687500:49.432081;320031738.281250:49.371541;330029296.875000:49.268994;340026855.468750:49.130700;350024414.062500:48.971444;360021972.656250:48.795553;370019531.250000:48.594263;380017089.843750:48.375166;390014648.437500:48.172316;400012207.031250:48.045210;410009765.625000:48.005425;420007324.218750:47.984084;430004882.812500:47.920151;440002441.406250:47.857930;450000000.000000:47.847829;459997558.593750:47.829629;469995117.187500:47.712083;479992675.781250:47.510173;489990234.375000:47.292552;499987792.968750:47.083386;509985351.562500:46.828853;519982910.156250:46.461436;529980468.750000:45.964002;539978027.343750:45.396948;549975585.937500:44.854661;559973144.531250:44.408141;569970703.125000:44.080911;579968261.718750:43.867020;589965820.312500:43.754713;599963378.906250:43.751819;609960937.500000:43.879545;619958496.093750:44.138319;629956054.687500:44.475179;639953613.281250:44.798170;649951171.875000:45.028530;659948730.468750:45.135334;669946289.062500:45.143516;679943847.656250:45.110308;689941406.250000:45.043479;699938964.843750:44.870703;709936523.437500:44.534542;719934082.031250:44.066573;729931640.625000:43.512891;739929199.218750:42.873351;749926757.812500:42.169072;759924316.406250:41.449026;769921875.000000:40.640860;779919433.593750:39.433910;789916992.187500:37.405079;799914550.781250:34.333862;809912109.375000:30.363141
-13.000000,109863.281250:51.312646;10107421.875000:52.255171;20104980.468750:52.344326;30102539.062500:52.311582;40100097.656250:52.265575;50097656.250000:52.230083;60095214.843750:52.204490;70092773.437500:52.176107;80090332.031250:52.129480;90087890.625000:52.056205;100085449.218750:51.959092;110083007.812500:51.847342;120080566.406250:51.728590;130078125.000000:51.605763;140075683.593750:51.476751;150073242.187500:51.339141;160070800.781250:51.198191;170068359.375000:51.066971;180065917.968750:50.962991;190063476.562500:50.893394;200061035.156250:50.845774;210058593.750000:50.796550;220056152.343750:50.728102;230053710.937500:50.629319;240051269.531250:50.490088;250048828.125000:50.327444;260046386.718750:50.191020;270043945.312500:50.108579;280041503.906250:50.056915;290039062.500000:50.009883;300036621.093750:49.969098;310034179.687500:49.932502;320031738.281250:49.876721;330029296.875000:49.785591;340026855.468750:49.663632;350024414.062500:49.522679;360021972.656250:49.362191;370019531.250000:49.158844;380017089.843750:48.910110;390014648.437500:48.638562;400012207.031250:48.427565;410009765.625000:48.348593;420007324.218750:48.364930;430004882.812500:48.377558;440002441.406250:48.382159;450000000.000000:48.415824;459997558.593750:48.420653;469995117.187500:48.300750;479992675.781250:48.084357;489990234.375000:47.851959;499987792.968750:47.634035;509985351.562500:47.375253;519982910.156250:47.004867;529980468.750000:46.503819;539978027.343750:45.933975;549975585.937500:45.390713;559973144.531250:44.943856;569970703.125000:44.606204;579968261.718750:44.362922;589965820.312500:44.188101;599963378.906250:44.108530;609960937.500000:44.205500;619958496.093750:44.515303;629956054.687500:44.943862;639953613.281250:45.334993;649951171.875000:45.588804;659948730.468750:45.689363;669946289.062500:45.674894;679943847.656250:45.618762;689941406.250000:45.531204;699938964.843750:45.337498;709936523.437500:44.981930;719934082.031250:44.505910;729931640.625000:43.962387;739929199.218750:43.346728;749926757.812500:42.669236;759924316.406250:41.969892;769921875.000000:41.163104;779919433.593750:39.929737;789916992.187500:37.833199;799914550.781250:34.672314;809912109.375000:30.651018
-12.500000,109863.281250:51.793237;10107421.875000:52.733474;20104980.468750:52.823355;30102539.062500:52.791751;40100097.656250:52.747084;50097656.250000:52.712674;60095214.843750:52.687598;70092773.437500:52.658969;80090332.031250:52.611679;90087890.625000:52.538211;100085449.218750:52.441643;110083007.812500:52.330280;120080566.406250:52.210853;130078125.000000:52.086731;140075683.593750:51.956598;150073242.187500:51.817960;160070800.781250:51.675398;170068359.375000:51.541939;180065917.968750:51.435783;190063476.562500:51.364604;200061035.156250:51.315864;210058593.750000:51.265612;220056152.343750:51.196098;230053710.937500:51.096255;240051269.531250:50.955403;250048828.125000:50.790632;260046386.718750:50.653242;270043945.312500:50.571523;280041503.906250:50.520819;290039062.500000:50.474342;300036621.093750:50.434379;310034179.687500:50.398756;320031738.281250:50.343364;330029296.875000:50.252417;340026855.468750:50.131337;350024414.062500:49.992255;360021972.656250:49.834221;370019531.250000:49.632505;380017089.843750:49.384296;390014648.437500:49.112805;400012207.031250:48.903510;410009765.625000:48.829026;420007324.218750:48.850668;430004882.812500:48.867382;440002441.406250:48.877623;450000000.000000:48.920823;459997558.593750:48.934418;469995117.187500:48.816408;479992675.781250:48.596509;489990234.375000:48.360623;499987792.968750:48.142154;509985351.562500:47.884252;519982910.156250:47.513779;529980468.750000:47.011045;539978027.343750:46.439049;549975585.937500:45.894108;559973144.531250:45.445730;569970703.125000:45.105459;579968261.718750:44.857640;589965820.312500:44.676113;599963378.906250:44.588955;609960937.500000:44.680347;619958496.093750:44.988783;629956054.687500:45.418711;639953613.281250:45.810182;649951171.875000:46.061217;659948730.468750:46.157086;669946289.062500:46.138502;679943847.656250:46.081438;689941406.250000:45.996353;699938964.843750:45.806246;709936523.437500:45.452876;719934082.031250:44.977795;729931640.625000:44.436012;739929199.218750:43.823403;749926757.812500:43.148854;759924316.406250:42.451552;769921875.000000:41.645902;779919433.593750:40.413027;789916992.187500:38.315892;799914550.781250:35.154118;809912109.375000:31.134193
-12.000000,109863.281250:52.316317;10107421.875000:53.256419;20104980.468750:53.349124;30102539.062500:53.320052;40100097.656250:53.277174;50097656.250000:53.243125;60095214.843750:53.217137;70092773.437500:53.187412;80090332.031250:53.139606;90087890.625000:53.065730;100085449.218750:52.968244;110083007.812500:52.855803;120080566.406250:52.735851;130078125.000000:52.611443;140075683.593750:52.480797;150073242.187500:52.341548;160070800.781250:52.198417;170068359.375000:52.063786;180065917.968750:51.955373;190063476.562500:51.880724;200061035.156250:51.827880;210058593.750000:51.773723;220056152.343750:51.701277;230053710.937500:51.599048;240051269.531250:51.455486;250048828.125000:51.287748;260046386.718750:51.148402;270043945.312500:51.066356;280041503.906250:51.015894;290039062.500000:50.968717;300036621.093750:50.927423;310034179.687500:50.890812;320031738.281250:50.834876;330029296.875000:50.743802;340026855.468750:50.623952;350024414.062500:50.487922;360021972.656250:50.333486;370019531.250000:50.146511;380017089.843750:49.936127;390014648.437500:49.748323;400012207.031250:49.649520;410009765.625000:49.634329;420007324.218750:49.610412;430004882.812500:49.523540;440002441.406250:49.455927;450000000.000000:49.473811;459997558.593750:49.487335;469995117.187500:49.372913;479992675.781250:49.148457;489990234.375000:48.908101;499987792.968750:48.690932;509985351.562500:48.437812;519982910.156250:48.070580;529980468.750000:47.566692;539978027.343750:46.990828;549975585.937500:46.441964;559973144.531250:45.990872;569970703.125000:45.660854;579968261.718750:45.446975;589965820.312500:45.343531;599963378.906250:45.357389;609960937.500000:45.496330;619958496.093750:45.750135;629956054.687500:46.071652;639953613.281250:46.377480;649951171.875000:46.586719;659948730.468750:46.663853;669946289.062500:46.639479;679943847.656250:46.580048;689941406.250000:46.496676;699938964.843750:46.307968;709936523.437500:45.951427;719934082.031250:45.471516;729931640.625000:44.928843;739929199.218750:44.319078;749926757.812500:43.647277;759924316.406250:42.951317;769921875.000000:42.158930;779919433.593750:40.964377;789916992.187500:38.952665;799914550.781250:35.900812;809912109.375000:31.936040
-11.500000,109863.281250:52.766300;10107421.875000:53.699753;20104980.468750:53.790192;30102539.062500:53.758726;40100097.656250:53.712940;50097656.250000:53.676785;60095214.843750:53.650567;70092773.437500:53.622262;80090332.031250:53.576586;90087890.625000:53.504831;100085449.218750:53.409120;110083007.812500:53.298124;120080566.406250:53.179527;130078125.000000:53.056771;140075683.593750:52.927995;150073242.187500:52.790871;160070800.781250:52.650655;170068359.375000:52.520629;180065917.968750:52.418885;190063476.562500:52.352052;200061035.156250:52.306745;210058593.750000:52.259489;220056152.343750:52.193740;230053710.937500:52.098288;240051269.531250:51.960317;250048828.125000:51.795129;260046386.718750:51.656088;270043945.312500:51.573471;280041503.906250:51.522544;290039062.500000:51.475992;300036621.093750:51.437096;310034179.687500:51.403087;320031738.281250:51.347273;330029296.875000:51.253159;340026855.468750:51.128353;350024414.062500:50.986540;360021972.656250:50.812339;370019531.250000:50.576857;380017089.843750:50.265473;390014648.437500:49.950249;400012207.031250:49.786643;410009765.625000:49.823143;420007324.218750:49.909252;430004882.812500:49.903512;440002441.406250:49.869093;450000000.000000:49.898231;459997558.593750:49.908635;469995117.187500:49.785083;479992675.781250:49.548675;489990234.375000:49.299236;499987792.968750:49.078064;509985351.562500:48.825004;519982910.156250:48.460605;529980468.750000:47.960607;539978027.343750:47.389292;549975585.937500:46.846154;559973144.531250:46.388509;569970703.125000:46.025262;579968261.718750:45.726375;589965820.312500:45.510322;599963378.906250:45.472060;609960937.500000:45.676356;619958496.093750:46.059560;629956054.687500:46.486358;639953613.281250:46.845098;649951171.875000:47.075741;659948730.468750:47.157986;669946289.062500:47.141523;679943847.656250:47.094356;689941406.250000:47.021441;699938964.843750:46.836229;709936523.437500:46.478808;719934082.031250:45.999292;729931640.625000:45.458724;739929199.218750:44.849903;749926757.812500:44.176367;759924316.406250:43.463081;769921875.000000:42.625401;779919433.593750:41.333833;789916992.187500:39.197382;799914550.781250:36.080603;809912109.375000:32.166652
-11.000000,109863.281250:53.290070;10107421.875000:54.220670;20104980.468750:54.311242;30102539.062500:54.280805;40100097.656250:54.237173;50097656.250000:54.202983;60095214.843750:54.177532;70092773.437500:54.148835;80090332.031250:54.102034;90087890.625000:54.028743;100085449.218750:53.931190;110083007.812500:53.818289;120080566.406250:53.698218;130078125.000000:53.574930;140075683.593750:53.446632;150073242.187500:53.310348;160070800.781250:53.170224;170068359.375000:53.039007;180065917.968750:52.934746;190063476.562500:52.864455;200061035.156250:52.815337;210058593.750000:52.765055;220056152.343750:52.698175;230053710.937500:52.603357;240051269.531250:52.466482;250048828.125000:52.302852;260046386.718750:52.167361;270043945.312500:52.090446;280041503.906250:52.044280;290039062.500000:51.997883;300036621.093750:51.953631;310034179.687500:51.911592;320031738.281250:51.849130;330029296.875000:51.752029;340026855.468750:51.628158;350024414.062500:51.490174;360021972.656250:51.334038;370019531.250000:51.142005;380017089.843750:50.924459;390014648.437500:50.732194;400012207.031250:50.635124;410009765.625000:50.621799;420007324.218750:50.590076;430004882.812500:50.486882;440002441.406250:50.411821;450000000.000000:50.438447;459997558.593750:50.461021;469995117.187500:50.339975;479992675.781250:50.099414;489990234.375000:49.847218;499987792.968750:49.627543;509985351.562500:49.377471;519982910.156250:49.014777;529980468.750000:48.513719;539978027.343750:47.940001;549975585.937500:47.394955;559973144.531250:46.949948;569970703.125000:46.626289;579968261.718750:46.416433;589965820.312500:46.313927;599963378.906250:46.327550;609960937.500000:46.468403;619958496.093750:46.728573;629956054.687500:47.059767;639953613.281250:47.374241;649951171.875000:47.587424;659948730.468750:47.666332;669946289.062500:47.648352;679943847.656250:47.600762;689941406.250000:47.527088;699938964.843750:47.340524;709936523.437500:46.980904;719934082.031250:46.498359;729931640.625000:45.956034;739929199.218750:45.348517;749926757.812500:44.677953;759924316.406250:43.980540;769921875.000000:43.184628;779919433.593750:41.985459;789916992.187500:39.968733;799914550.781250:36.912832;809912109.375000:32.945952
-10.500000,109863.281250:53.768964;10107421.875000:54.698170;20104980.468750:54.790995;30102539.062500:54.762067;40100097.656250:54.719294;50097656.250000:54.685853;60095214.843750:54.661256;70092773.437500:54.632991;80090332.031250:54.585702;90087890.625000:54.511249;100085449.218750:54.412706;110083007.812500:54.299270;120080566.406250:54.178773;130078125.000000:54.054871;140075683.593750:53.926205;150073242.187500:53.790025;160070800.781250:53.649993;170068359.375000:53.518015;180065917.968750:53.411978;190063476.562500:53.339686;200061035.156250:53.289321;210058593.750000:53.238593;220056152.343750:53.171838;230053710.937500:53.076268;240051269.531250:52.936444;250048828.125000:52.767903;260046386.718750:52.626477;270043945.312500:52.543709;280041503.906250:52.491918;290039062.500000:52.442347;300036621.093750:52.400859;310034179.687500:52.366906;320031738.281250:52.312662;330029296.875000:52.220133;340026855.468750:52.098257;350024414.062500:51.957310;360021972.656250:51.789055;370019531.250000:51.566992;380017089.843750:51.308332;390014648.437500:51.095087;400012207.031250:51.022950;410009765.625000:51.062511;420007324.218750:51.072649;430004882.812500:50.985266;440002441.406250:50.918409;450000000.000000:50.959689;459997558.593750:50.997347;469995117.187500:50.875052;479992675.781250:50.619500;489990234.375000:50.354227;499987792.968750:50.132519;509985351.562500:49.886546;519982910.156250:49.526836;529980468.750000:49.024602;539978027.343750:48.447932;549975585.937500:47.895603;559973144.531250:47.434322;569970703.125000:47.076315;579968261.718750:46.822258;589965820.312500:46.695912;599963378.906250:46.725546;609960937.500000:46.904119;619958496.093750:47.194728;629956054.687500:47.540630;639953613.281250:47.859395;649951171.875000:48.067590;659948730.468750:48.137435;669946289.062500:48.111709;679943847.656250:48.064162;689941406.250000:47.997850;699938964.843750:47.817481;709936523.437500:47.457409;719934082.031250:46.972617;729931640.625000:46.433332;739929199.218750:45.833254;749926757.812500:45.164348;759924316.406250:44.455766;769921875.000000:43.628518;779919433.593750:42.388563;789916992.187500:40.352936;799914550.781250:37.318764;809912109.375000:33.394862
-10.000000,109863.281250:54.290348;10107421.875000:55.218124;20104980.468750:55.313402;30102539.062500:55.286050;40100097.656250:55.243994;50097656.250000:55.210641;60095214.843750:55.185485;70092773.437500:55.156105;80090332.031250:55.107965;90087890.625000:55.033794;100085449.218750:54.936625;110083007.812500:54.824801;120080566.406250:54.705167;130078125.000000:54.581041;140075683.593750:54.451154;150073242.187500:54.312821;160070800.781250:54.169711;170068359.375000:54.033992;180065917.968750:53.924273;190063476.562500:53.848700;200061035.156250:53.795561;210058593.750000:53.742876;220056152.343750:53.674761;230053710.937500:53.577093;240051269.531250:53.433743;250048828.125000:53.261428;260046386.718750:53.119426;270043945.312500:53.038857;280041503.906250:52.988894;290039062.500000:52.939129;300036621.093750:52.896581;310034179.687500:52.861777;320031738.281250:52.807095;330029296.875000:52.714507;340026855.468750:52.593546;350024414.062500:52.459565;360021972.656250:52.309475;370019531.250000:52.093465;380017089.843750:51.790257;390014648.437500:51.398796;400012207.031250:51.050357;410009765.625000:50.926389;420007324.218750:51.035156;430004882.812500:51.195185;440002441.406250:51.330161;450000000.000000:51.472398;459997558.593750:51.551005;469995117.187500:51.431280;479992675.781250:51.172500;489990234.375000:50.905034;499987792.968750:50.684718;509985351.562500:50.441301;519982910.156250:50.082946;529980468.750000:49.579617;539978027.343750:49.000148;549975585.937500:48.449849;559973144.531250:48.000905;569970703.125000:47.641525;579968261.718750:47.331767;589965820.312500:47.010668;599963378.906250:46.744550;609960937.500000:46.745858;619958496.093750:47.134598;629956054.687500:47.735635;639953613.281250:48.256542;649951171.875000:48.551092;659948730.468750:48.643105;669946289.062500:48.611026;679943847.656250:48.562539;689941406.250000:48.498306;699938964.843750:48.318841;709936523.437500:47.956671;719934082.031250:47.468495;729931640.625000:46.927927;739929199.218750:46.330057;749926757.812500:45.669343;759924316.406250:44.977043;769921875.000000:44.151309;779919433.593750:42.860738;789916992.187500:40.638361;799914550.781250:37.316621;809912109.375000:33.221367
-9.500000,109863.281250:54.773959;10107421.875000:55.695073;20104980.468750:55.789017;30102539.062500:55.761357;40100097.656250:55.719889;50097656.250000:55.687369;60095214.843750:55.662894;70092773.437500:55.634058;80090332.031250:55.586427;90087890.625000:55.512575;100085449.218750:55.415320;110083007.812500:55.303162;120080566.406250:55.184019;130078125.000000:55.062001;140075683.593750:54.935864;150073242.187500:54.802818;160070800.781250:54.666475;170068359.375000:54.538009;180065917.968750:54.434849;190063476.562500:54.364976;200061035.156250:54.317108;210058593.750000:54.269226;220056152.343750:54.206188;230053710.937500:54.113838;240051269.531250:53.974649;250048828.125000:53.805196;260046386.718750:53.665969;270043945.312500:53.588925;280041503.906250:53.541002;290039062.500000:53.490675;300036621.093750:53.447483;310034179.687500:53.413919;320031738.281250:53.360620;330029296.875000:53.266709;340026855.468750:53.141500;350024414.062500:53.002379;360021972.656250:52.846415;370019531.250000:52.652433;380017089.843750:52.427995;390014648.437500:52.226191;400012207.031250:52.129852;410009765.625000:52.129487;420007324.218750:52.105394;430004882.812500:51.992973;440002441.406250:51.917332;450000000.000000:51.972230;459997558.593750:52.024319;469995117.187500:51.895680;479992675.781250:51.619011;489990234.375000:51.336005;499987792.968750:51.108977;509985351.562500:50.865796;519982910.156250:50.511255;529980468.750000:50.012437;539978027.343750:49.438317;549975585.937500:48.894530;559973144.531250:48.453178;569970703.125000:48.132848;579968261.718750:47.922506;589965820.312500:47.812946;599963378.906250:47.816062;609960937.500000:47.952000;619958496.093750:48.220151;629956054.687500:48.568924;639953613.281250:48.897890;649951171.875000:49.111805;659948730.468750:49.180269;669946289.062500:49.155111;679943847.656250:49.116947;689941406.250000:49.064549;699938964.843750:48.891731;709936523.437500:48.528649;719934082.031250:48.037409;729931640.625000:47.496747;739929199.218750:46.900089;749926757.812500:46.238163;759924316.406250:45.541890;769921875.000000:44.741863;779919433.593750:43.537366;789916992.187500:41.514368;799914550.781250:38.451232;809912109.375000:34.480787
-9.000000,109863.281250:55.291623;10107421.875000:56.210359;20104980.468750:56.305307;30102539.062500:56.278259;40100097.656250:56.237738;50097656.250000:56.206698;60095214.843750:56.183475;70092773.437500:56.155608;80090332.031250:56.109139;90087890.625000:56.036830;100085449.218750:55.940915;110083007.812500:55.829289;120080566.406250:55.709312;130078125.000000:55.585599;140075683.593750:55.457855;150073242.187500:55.323404;160070800.781250:55.184905;170068359.375000:55.053443;180065917.968750:54.947198;190063476.562500:54.874557;200061035.156250:54.824311;210058593.750000:54.774632;220056152.343750:54.710695;230053710.937500:54.617480;240051269.531250:54.475949;250048828.125000:54.303323;260046386.718750:54.162692;270043945.312500:54.086612;280041503.906250:54.039858;290039062.500000:53.989744;300036621.093750:53.946987;310034179.687500:53.914083;320031738.281250:53.860193;330029296.875000:53.764175;340026855.468750:53.637507;350024414.062500:53.499398;360021972.656250:53.322148;370019531.250000:53.059226;380017089.843750:52.675353;390014648.437500:52.270347;400012207.031250:52.085181;410009765.625000:52.201724;420007324.218750:52.390305;430004882.812500:52.431474;440002441.406250:52.423284;450000000.000000:52.511535;459997558.593750:52.575971;469995117.187500:52.449021;479992675.781250:52.164751;489990234.375000:51.875797;499987792.968750:51.650069;509985351.562500:51.411591;519982910.156250:51.059548;529980468.750000:50.558878;539978027.343750:49.981278;549975585.937500:49.435243;559973144.531250:48.968527;569970703.125000:48.574704;579968261.718750:48.200355;589965820.312500:47.881566;599963378.906250:47.784337;609960937.500000:48.022874;619958496.093750:48.496328;629956054.687500:49.000887;639953613.281250:49.395126;649951171.875000:49.625373;659948730.468750:49.685054;669946289.062500:49.653808;679943847.656250:49.614700;689941406.250000:49.565011;699938964.843750:49.393851;709936523.437500:49.028526;719934082.031250:48.533610;729931640.625000:47.992586;739929199.218750:47.399479;749926757.812500:46.741138;759924316.406250:46.021982;769921875.000000:45.150565;779919433.593750:43.786186;789916992.187500:41.559766;799914550.781250:38.402175;809912109.375000:34.539819
-8.500000,109863.281250:55.776056;10107421.875000:56.692910;20104980.468750:56.790481;30102539.062500:56.765092;40100097.656250:56.724265;50097656.250000:56.691170;60095214.843750:56.666134;70092773.437500:56.637675;80090332.031250:56.591199;90087890.625000:56.518389;100085449.218750:56.421299;110083007.812500:56.308153;120080566.406250:56.187248;130078125.000000:56.063594;140075683.593750:55.936142;150073242.187500:55.800966;160070800.781250:55.660902;170068359.375000:55.527860;180065917.968750:55.420926;190063476.562500:55.348576;200061035.156250:55.298516;210058593.750000:55.247607;220056152.343750:55.181392;230053710.937500:55.085876;240051269.531250:54.942033;250048828.125000:54.766996;260046386.718750:54.625188;270043945.312500:54.548830;280041503.906250:54.500568;290039062.500000:54.447928;300036621.093750:54.404318;310034179.687500:54.372896;320031738.281250:54.321390;330029296.875000:54.228286;340026855.468750:54.105684;350024414.062500:53.972125;360021972.656250:53.822962;370019531.250000:53.623722;380017089.843750:53.371595;390014648.437500:53.105581;400012207.031250:52.935423;410009765.625000:52.913137;420007324.218750:52.943375;430004882.812500:52.914388;440002441.406250:52.911880;450000000.000000:53.027601;459997558.593750:53.120442;469995117.187500:52.990977;479992675.781250:52.690252;489990234.375000:52.387638;499987792.968750:52.158220;509985351.562500:51.921317;519982910.156250:51.571271;529980468.750000:51.069564;539978027.343750:50.488847;549975585.937500:49.939552;559973144.531250:49.494646;569970703.125000:49.159648;579968261.718750:48.910923;589965820.312500:48.720505;599963378.906250:48.621400;609960937.500000:48.704656;619958496.093750:49.014492;629956054.687500:49.454650;639953613.281250:49.851632;649951171.875000:50.087330;659948730.468750:50.153812;669946289.062500:50.122232;679943847.656250:50.087588;689941406.250000:50.042329;699938964.843750:49.871003;709936523.437500:49.502011;719934082.031250:49.004895;729931640.625000:48.466473;739929199.218750:47.879727;749926757.812500:47.227827;759924316.406250:46.536295;769921875.000000:45.726041;779919433.593750:44.489847;789916992.187500:42.397498;799914550.781250:39.245818;809912109.375000:35.235657
-8.000000,109863.281250:56.472869;10107421.875000:57.378075;20104980.468750:57.457285;30102539.062500:57.407527;40100097.656250:57.342112;50097656.250000:57.290876;60095214.843750:57.259776;70092773.437500:57.239594;80090332.031250:57.212100;90087890.625000:57.161579;100085449.218750:57.082214;110083007.812500:56.976303;120080566.406250:56.849008;130078125.000000:56.707193;140075683.593750:56.555118;150073242.187500:56.396281;160070800.781250:56.240746;170068359.375000:56.105043;180065917.968750:56.006876;190063476.562500:55.948733;200061035.156250:55.911467;210058593.750000:55.867410;220056152.343750:55.800759;230053710.937500:55.699258;240051269.531250:55.547099;250048828.125000:55.365845;260046386.718750:55.224466;270043945.312500:55.156308;280041503.906250:55.119808;290039062.500000:55.077174;300036621.093750:55.038496;310034179.687500:55.004131;320031738.281250:54.939382;330029296.875000:54.824790;340026855.468750:54.679833;350024414.062500:54.531491;360021972.656250:54.379224;370019531.250000:54.197302;380017089.843750:53.987594;390014648.437500:53.806360;400012207.031250:53.749482;410009765.625000:53.797624;420007324.218750:53.796370;430004882.812500:53.669166;440002441.406250:53.585106;450000000.000000:53.669897;459997558.593750:53.756634;469995117.187500:53.622857;479992675.781250:53.311787;489990234.375000:53.004582;499987792.968750:52.781123;509985351.562500:52.554727;519982910.156250:52.211589;529980468.750000:51.708057;539978027.343750:51.118229;549975585.937500:50.558017;559973144.531250:50.105124;569970703.125000:49.777587;579968261.718750:49.558757;589965820.312500:49.437655;599963378.906250:49.429568;609960937.500000:49.556650;619958496.093750:49.815730;629956054.687500:50.153227;639953613.281250:50.467709;649951171.875000:50.663262;659948730.468750:50.715156;669946289.062500:50.687437;679943847.656250:50.662934;689941406.250000:50.627362;699938964.843750:50.457225;709936523.437500:50.077928;719934082.031250:49.562643;729931640.625000:49.005532;739929199.218750:48.403772;749926757.812500:47.740285;759924316.406250:47.040321;769921875.000000:46.238113;779919433.593750:45.037788;789916992.187500:43.028669;799914550.781250:39.988692;809912109.375000:36.046103
-7.500000,109863.281250:56.853580;10107421.875000:57.747964;20104980.468750:57.823768;30102539.062500:57.771804;40100097.656250:57.704105;50097656.250000:57.650726;60095214.843750:57.618295;70092773.437500:57.597644;80090332.031250:57.570010;90087890.625000:57.519663;100085449.218750:57.441439;110083007.812500:57.337841;120080566.406250:57.213516;130078125.000000:57.074355;140075683.593750:56.924378;150073242.187500:56.767842;160070800.781250:56.615720;170068359.375000:56.484262;180065917.968750:56.390161;190063476.562500:56.335488;200061035.156250:56.301445;210058593.750000:56.260959;220056152.343750:56.198738;230053710.937500:56.103003;240051269.531250:55.957289;250048828.125000:55.781084;260046386.718750:55.643343;270043945.312500:55.578061;280041503.906250:55.542466;290039062.500000:55.498082;300036621.093750:55.457213;310034179.687500:55.422128;320031738.281250:55.357029;330029296.875000:55.241337;340026855.468750:55.095069;350024414.062500:54.945631;360021972.656250:54.792969;370019531.250000:54.584956;380017089.843750:54.299112;390014648.437500:53.947035;400012207.031250:53.668512;410009765.625000:53.602996;420007324.218750:53.698058;430004882.812500:53.779282;440002441.406250:53.864256;450000000.000000:54.034353;459997558.593750:54.153298;469995117.187500:54.011019;479992675.781250:53.682580;489990234.375000:53.362011;499987792.968750:53.134163;509985351.562500:52.908398;519982910.156250:52.567099;529980468.750000:52.064888;539978027.343750:51.477523;549975585.937500:50.922096;559973144.531250:50.476420;569970703.125000:50.130005;579968261.718750:49.839340;589965820.312500:49.544273;599963378.906250:49.305456;609960937.500000:49.318437;619958496.093750:49.695410;629956054.687500:50.276340;639953613.281250:50.782743;649951171.875000:51.064705;659948730.468750:51.146030;669946289.062500:51.122556;679943847.656250:51.107784;689941406.250000:51.083833;699938964.843750:50.920454;709936523.437500:50.541419;719934082.031250:50.024915;729931640.625000:49.469430;739929199.218750:48.870808;749926757.812500:48.208161;759924316.406250:47.506586;769921875.000000:46.675336;779919433.593750:45.394172;789916992.187500:43.203851;799914550.781250:39.927307;809912109.375000:35.865417
